name;desc;latitude;longitude
Gruttostraat;Buslijn 173, BOB-buslijn 17 Zone 5300 ;52,00890574;4,542034242
Gruttostraat;Buslijn 44 Zone 5314 ;51,88840845;4,473003155
Gruttostraat;Buslijn 44, BOB-buslijn 7, BOB-buslijn 11 Zone 5300 ;51,88837238;4,472989362
Gruttostraat;Buslijn 46 Zone 5314 ;51,88806924;4,472152986
Gruttostraat;Buslijn 46 Zone 5314 ;51,88802204;4,471863416
Halfwege;Buslijn 40 Zone 5325 ;51,96794933;4,389991192
Halfwege;Buslijn 40 Zone 5325 ;51,96785047;4,389993389
Handelskade;Buslijn 144 Zone 5360 ;51,80627127;4,648161725
Handelskade;Buslijn 144 Zone 5360 ;51,80672595;4,648995273
Handelsweg I;Buslijn 187 Zone 5334 ;51,85862977;4,56301779
Handelsweg I;Buslijn 187, Buslijn 188 Zone 5328 ;51,85862977;4,56301779
Handelsweg II;Buslijn 187 Zone 5334 ;51,8621861;4,560005515
Handelsweg II;Buslijn 187, Buslijn 188 Zone 5328 ;51,8621861;4,560005515
Harreweg;BOB-buslijn 3 Zone 5300 ;51,94422712;4,375173276
Harreweg;Buslijn 53, Buslijn 51, Buslijn 121 Zone 5327 ;51,94422712;4,375173276
Harreweg;Tramlijn 21 Zone 5327 Halte is rolstoeltoegankelijk.;51,9442517;4,37489637
Havenkwartier;Buslijn 182 Zone 5328 ;51,84675934;4,500611107
Havenkwartier;Buslijn 182, BOB-buslijn 11 Zone 5300 ;51,84567022;4,500414858
Hazelaarweg;Buslijn 35 Zone 5310 ;51,96402493;4,474577052
Hazelaarweg;Buslijn 35, BOB-buslijn 10 Zone 5300 ;51,96375509;4,474553437
Heemraadlaan;BOB-buslijn 8 Zone 5326 ;51,83790268;4,331869513
Heemraadlaan;Metrolijn A/B/C, Metrolijn D Zone 5336 Dit metrostation is toegankelijk met een rolstoel.;51,83820551;4,331557693
Heemraadlaan;Metrolijn A/B/C, Metrolijn D Zone 5336 Dit metrostation is toegankelijk met een rolstoel.;51,83820551;4,331557693
Heemraadsplein;Buslijn 32 Zone 5300 ;51,91359611;4,4537119
Heemraadsplein;Buslijn 32 Zone 5300 ;51,9136483;4,453492793
Heemraadsplein;Buslijn 44 Zone 5300 ;51,91421613;4,455951945
Heemraadsplein;Buslijn 44 Zone 5300 ;51,91400666;4,454473723
Heemraadsplein;Deze halte is tijdelijk komen te vervallen Zone 5300 ;51,91254818;4,455317922
Heemraadsplein;Tramlijn 4 Zone 5300 Halte is rolstoeltoegankelijk via deur 1 en 2 van de tram.;51,9123992;4,455800646
Heemraadsplein;Tramlijn 4 Zone 5300 Halte is rolstoeltoegankelijk via deur 1 en 2 van de tram.;51,91249276;4,456263809
Heenweg;BOB-buslijn 19 Zone 5300 ;51,98857415;4,183851531
Heer Bokelweg;Buslijn 39 Zone 5300 ;51,92737839;4,478113148
Heer Bokelweg;Buslijn 39 Zone 5300 ;51,92736772;4,477895276
Heer Bokelweg;Tramlijn 4 Zone 5300 ;51,92758466;4,479213959
Heer Bokelweg;Tramlijn 4 Zone 5300 ;51,92750916;4,478750229
Heksendans;Buslijn 30 Zone 5321 ;51,94881844;4,571515811
Heksendans;Buslijn 30, BOB-buslijn 5 Zone 5300 ;51,94938131;4,572320171
Heliotroop;BOB-buslijn 19 Zone 5300 ;51,99314709;4,169633598
Hendrick Staetsweg;Buslijn 36 Zone 5321 ;51,94388063;4,54181852
Hendrick Staetsweg;Buslijn 36, BOB-buslijn 5 Zone 5300 ;51,94395745;4,542500664
Henegouwerplein;Buslijn 40, Buslijn 38, BOB-buslijn 2 Zone 5300 ;51,92237123;4,461932339
Henegouwerplein;Buslijn 40, Buslijn 38, BOB-buslijn 2 Zone 5300 ;51,92193795;4,460560201
Henri Eversstraat;Buslijn 36 Zone 5321 ;51,94462514;4,549135025
Henri Eversstraat;Buslijn 36, Buslijn 37, BOB-buslijn 5 Zone 5300 ;51,94406391;4,549843636
Henri Eversstraat;Buslijn 37 Zone 5321 ;51,94383622;4,549426094
Herenoord;Buslijn 76, Buslijn 70 Zone 5324 ;51,87925949;4,554187189
Herenoord;Buslijn 76, Buslijn 70 Zone 5324 ;51,87918542;4,553883567
Herman Visser;BOB-buslijn 19 Zone 5300 ;51,97913567;4,128876831
Hermitage;Buslijn 30 Zone 5321 ;51,95167849;4,591436762
HES;Buslijn 183, Buslijn 140, Buslijn 145, Buslijn 245 Zone 5311 ;51,91604722;4,528795119
HES;Buslijn 183, Buslijn 145, Buslijn 140, Buslijn 245 Zone 5311 ;51,91542772;4,528894163
Hesseplaats;BOB-buslijn 1 Zone 5300 ;51,96302211;4,555077374
Hesseplaats;Buslijn 35 Zone 5321 ;51,96400081;4,554928268
Hesseplaats;Buslijn 35 Zone 5321 ;51,96302211;4,555077374
Hesseplaats;Metrolijn A/B/C Zone 5321 Dit metrostation is toegankelijk met een rolstoel.;51,96319032;4,552178667
Hesseplaats;Metrolijn A/B/C Zone 5321 Dit metrostation is toegankelijk met een rolstoel.;51,96319032;4,552178667
Het Witte Dorp;BOB-buslijn 2 Zone 5300 ;51,91355458;4,424061747
Het Witte Dorp;Tramlijn 24, Tramlijn 21 Zone 5319 Halte is rolstoeltoegankelijk.;51,91352702;4,423989663
Het Witte Dorp;Tramlijn 24, Tramlijn 21 Zone 5319 Halte is rolstoeltoegankelijk.;51,91353732;4,424149325
Het Zonnehuis;Buslijn 56 Zone 5329 ;51,92515062;4,349157128
Het Zonnehuis;Buslijn 56 Zone 5329 ;51,92512956;4,349826396
Hillevliet;Buslijn 66, Buslijn 77 Zone 5314 ;51,89567824;4,50685308
Hillevliet;Buslijn 66, Buslijn 77 Zone 5314 ;51,89585679;4,506689766
Hillevliet;Tramlijn 2, Tramlijn 20, Tramlijn 25 Zone 5314 Halte is rolstoeltoegankelijk.;51,89556924;4,505504028
Hillevliet;Tramlijn 2, Tramlijn 20, Tramlijn 25 Zone 5314 Halte is rolstoeltoegankelijk.;51,89517957;4,506281693
Hoefsmidstraat;BOB-buslijn 10 Zone 5300 ;52,0009495;4,392402808
Hoek van Holland Berghaven;Fast Ferry Zone 5367 De Nieuwe Prins is rolstoeltoegankelijk.;51,97757596;4,125092302
Hoekeindsebrug;Buslijn 173 Zone 5320 ;51,99457931;4,52242866
Hoekeindsebrug;Buslijn 173, BOB-buslijn 17 Zone 5300 ;51,99416546;4,522378399
Hoekeindseweg;Buslijn 173, BOB-buslijn 17 Zone 5300 ;52,00101226;4,525712311
Hoekeindseweg nr 79;Buslijn 173 Zone 5330 ;52,00074051;4,525426275
Hof van Spaland;BOB-buslijn 3 Zone 5300 ;51,93354395;4,37465785
Hof van Spaland;Buslijn 121 Zone 5327 ;51,93415234;4,375371214
Hof van Spaland;Buslijn 51 Zone 5327 ;51,93404014;4,375911779
Hof van Spaland;Buslijn 51 Zone 5327 ;51,93416821;4,376170645
Hof van Spaland;Tramlijn 24, Tramlijn 21 Zone 5327 Halte is rolstoeltoegankelijk.;51,93463339;4,374865957
Hof van Spaland;Tramlijn 24, Tramlijn 21 Zone 5327 Halte is rolstoeltoegankelijk.;51,93442593;4,374783383
Hoflaan;Buslijn 57 Zone 5329 ;51,91233888;4,345819412
Hoflaan;Buslijn 57 Zone 5329 ;51,91231218;4,3458491
Hofwijk;Buslijn 40 Zone 5325 ;51,95720034;4,398697553
Hofwijk;Buslijn 40 Zone 5315 ;51,95721661;4,398493509
Hogenbanweg;BOB-buslijn 2 Zone 5300 ;51,91394249;4,418762704
Hogenbanweg;BOB-buslijn 3 Zone 5300 ;51,91382146;4,41825659
Hogenbanweg;Tramlijn 24, Tramlijn 21 Zone 5319 Halte is rolstoeltoegankelijk.;51,91388353;4,418153507
Hogenbanweg;Tramlijn 24, Tramlijn 21 Zone 5319 Halte is rolstoeltoegankelijk.;51,91391133;4,418254652
Holiërhoek;Buslijn 56 Zone 5327 ;51,93088324;4,358097973
Holiërhoek;Buslijn 56, BOB-buslijn 2 Zone 5300 ;51,9307299;4,357010947
Hollandia;Buslijn 96 Zone 5322 ;51,90608575;4,576607374
Holysingel;Buslijn 57 Zone 5327 ;51,92955139;4,342643219
Holysingel;Buslijn 57, BOB-buslijn 2 Zone 5300 ;51,9303416;4,342552141
Holysingel;Tramlijn 24 Zone 5327 Halte is rolstoeltoegankelijk.;51,93152744;4,341463082
Holysingel;Tramlijn 24 Zone 5327 Halte is rolstoeltoegankelijk.;51,9305624;4,342110791
Homerusstraat;Buslijn 70 Zone 5324 ;51,87915865;4,528947179
Homerusstraat;Buslijn 70 Zone 5314 ;51,87920886;4,528437897
Homerusstraat;Buslijn 76 Zone 5314 ;51,87920865;4,528408854
Homerusstraat;Buslijn 76 Zone 5314 ;51,87914036;4,528903958
Honnerlage Gretelaan;Buslijn 51 Zone 5319 ;51,91906058;4,388038196
Honnerlage Gretelaan;Buslijn 51, BOB-buslijn 3 Zone 5300 ;51,9183606;4,389231214
Hoofdstraat;Buslijn 54 Zone 5319 ;51,90670964;4,408295175
Hoogvliet;Metrolijn A/B/C, Metrolijn D Zone 5326 Dit metrostation is toegankelijk met een rolstoel.;51,86083725;4,366857238
Hoogvliet;Metrolijn A/B/C, Metrolijn D Zone 5316 Dit metrostation is toegankelijk met een rolstoel.;51,86083725;4,366857238
Hoogvliet Metro;BOB-buslijn 7 Zone 5300 ;51,86080676;4,366451427
Hoogvliet Metro;Buslijn 78, Buslijn 80, Buslijn 79 Zone 5326 ;51,86080676;4,366451427
Hoogvliet Metro Busperron A;Buslijn 78 Zone 5326 ;51,86069575;4,366090998
Hoogvliet Metro Busperron B;Buslijn 78 Zone 5326 ;51,86074993;4,366118805
Hoogvliet Metro Busperron C;Buslijn 79 Zone 5326 ;51,86080423;4,366161126
Hoogvliet Metro Busperron D;Buslijn 80 Zone 5326 ;51,86085841;4,366188933
Hoogvliet Metro Busperron D;Buslijn 80 Zone 5326 ;51,86085841;4,366188933
Hoogvliet Metro Busperron E;Deze halte is tijdelijk komen te vervallen Zone 5326 ;51,86090372;4,366231459
Hooidrift;Buslijn 32 Zone 5300 ;51,91423776;4,449628769
Hooidrift;Buslijn 32 Zone 5300 ;51,91431795;4,449539886
Hoornweg;Buslijn 33 Zone 5315 ;51,93398841;4,428742187
Hoornweg;Buslijn 33 Zone 5315 ;51,93361035;4,428677548
Hordijk;Buslijn 184, Buslijn 183, Buslijn 187 Zone 5314 ;51,86983717;4,533858659
Hordijk;Buslijn 184, Buslijn 183, Buslijn 187, BOB-buslijn 11 Zone 5300 ;51,86991711;4,533726458
Horsweg;Buslijn 80 Zone 5326 ;51,85272749;4,358418949
Horsweg;Buslijn 80 Zone 5326 ;51,85279875;4,358344744
Hortensiastraat;Buslijn 143, Buslijn 146, Buslijn 245 Zone 5334 ;51,86408959;4,59755918
Hortensiastraat;Buslijn 145, Buslijn 146, BOB-buslijn 16 Zone 5300 ;51,86357699;4,598860311
Hotel van der Valk;Buslijn 146 Zone 5334 ;51,86614775;4,558393657
Hotel van der Valk;Buslijn 146 Zone 5334 ;51,86605943;4,559890767
Houtsingel;Buslijn 170 Zone 5441 ;52,04691779;4,472217088
Houtsingel;Buslijn 170 Zone 5441 ;52,04703201;4,471879458
Hovendaal;Buslijn 76 Zone 5314 ;51,88625361;4,521984657
Hovendaal;Buslijn 76 Zone 5314 ;51,88627876;4,521737234
Humanitas-Akropolis;Buslijn 35 Zone 5310 ;51,96377602;4,485422612
Humanitas-Akropolis;Buslijn 35 Zone 5310 ;51,96367916;4,485686476
Huniadijk;Buslijn 76 Zone 5324 ;51,88112273;4,541966931
Huniadijk;Buslijn 76 Zone 5324 ;51,88040342;4,541936874
Huslystraat;Buslijn 36 Zone 5321 ;51,93740402;4,539904504
Huslystraat;Buslijn 36, BOB-buslijn 5 Zone 5300 ;51,93733379;4,540138506
Huygensstraat;Tramlijn 8, Tramlijn 4 Zone 5319 ;51,91755651;4,435328684
Huygensstraat;Tramlijn 8, Tramlijn 4 Zone 5319 ;51,91770859;4,435238246
Huys ten Donck;Buslijn 144 Zone 5324 ;51,89040823;4,592201505
Huys ten Donck;Buslijn 144 Zone 5324 ;51,8904817;4,592432639
Iepenlaan;BOB-buslijn 8 Zone 5326 ;51,83862723;4,343533741
IJsselland Ziekenhuis;Buslijn 37 Zone 5321 ;51,93948177;4,564137588
IJsselland Ziekenhuis;Buslijn 37 Zone 5321 ;51,93948177;4,564137588
IJsselmondselaan;Buslijn 95, Buslijn 34 Zone 5311 ;51,91234861;4,551902542
Ijsselmondseplein;Buslijn 183, Buslijn 140, Buslijn 145 Zone 5324 ;51,89810297;4,545803225
IJsselmondshoofd;Buslijn 140 Zone 5324 ;51,90202281;4,552210644
Ijsselmondshoofd;Buslijn 140 Zone 5324 ;51,9021568;4,552091908
IJsselwerf;Buslijn 34, Buslijn 95 Zone 5311 ;51,91000353;4,555841092
Ikazia Ziekenhuis;Buslijn 66, Buslijn 77 Zone 5314 ;51,88628018;4,491944633
Ikazia Ziekenhuis;Buslijn 66, Buslijn 77 Zone 5314 ;51,88791398;4,492841804
In de Fuik;Buslijn 80 Zone 5326 ;51,84991838;4,369238309
In de Fuik;Buslijn 80 Zone 5326 ;51,85005218;4,369119168
Industrieweg;Buslijn 96 Zone 5322 ;51,9109734;4,586780048
Industrieweg;Buslijn 96 Zone 5322 ;51,91120798;4,588229251
Innsbruckweg;Buslijn 42 Zone 5315 ;51,94459591;4,41351998
Innsbruckweg;Buslijn 42 Zone 5315 ;51,94444337;4,413552378
J.G. Oemvliet;Buslijn 184 Zone 5328 ;51,85001304;4,534553705
J.G. Oemvliet;Buslijn 184, BOB-buslijn 11 Zone 5300 ;51,84994177;4,53464214
Jacob van Campenplein;Buslijn 36 Zone 5321 ;51,94246691;4,537729184
Jacob van Campenplein;Buslijn 36, BOB-buslijn 5 Zone 5300 ;51,94280801;4,537664555
Jacob van Campenweg;Buslijn 36 Zone 5321 ;51,93912426;4,53913036
Jacob van Campenweg;Buslijn 36, BOB-buslijn 5 Zone 5300 ;51,93882903;4,539324992
Jaffalaan;Buslijn 40 Zone 5426 ;52,00232049;4,366711138
Jaffalaan;Buslijn 40 Zone 5426 ;52,00144381;4,367197127
Jan Luykenstraat;Buslijn 144, Buslijn 143, Buslijn 245 Zone 5334 ;51,86635122;4,602397982
Jan Luykenstraat;Buslijn 144, Buslijn 145, Buslijn 245 Zone 5334 ;51,86649405;4,602250298
Jan Olieslagersweg;BOB-buslijn 7 Zone 5300 ;51,87245863;4,456511351
Jean Monnetring;Buslijn 57 Zone 5327 ;51,93363559;4,345034829
Jean Monnetring;Buslijn 57, BOB-buslijn 2 Zone 5300 ;51,93356473;4,345152806
Jericholaan;Tramlijn 7 Zone 5300 Halte is rolstoeltoegankelijk via deur 1 en 2 van de tram.;51,92922274;4,505468785
Jericholaan;Tramlijn 7 Zone 5300 Halte is rolstoeltoegankelijk via deur 1 en 2 van de tram.;51,92902028;4,506039808
Jeroen Boschlaan;Buslijn 35 Zone 5310 ;51,95744871;4,508071472
Jeroen Boschlaan;Buslijn 35 Zone 5310 ;51,95695995;4,508823031
Jinnahsingel;BOB-buslijn 4 Zone 5300 ;51,92923554;4,554045769
Joke Smitlaan;BOB-buslijn 8 Zone 5326 ;51,83651054;4,355248915
Juliana van Stolbergstraat;Buslijn 144 Zone 5334 ;51,88268506;4,606659223
Juliana van Stolbergstraat;Buslijn 144, Buslijn 140 Zone 5334 ;51,88219546;4,607379414
Julianalaan;Buslijn 174 Zone 5426 ;52,00493325;4,368443093
Julianalaan;Buslijn 174 Zone 5426 ;52,00457104;4,370213625
Julianalaan;Buslijn 40 Zone 5426 ;52,00474465;4,368461945
Julianalaan;Buslijn 40 Zone 5426 ;52,00502119;4,369256712
Kaatsbaan;Buslijn 73, Buslijn 46 Zone 5314 ;51,89202319;4,465113717
Kaatsbaan;Buslijn 73, Buslijn 46 Zone 5314 ;51,89248802;4,464784571
Kamerlingh Onneslaan;Buslijn 126, Buslijn 51, Buslijn 54, Buslijn 38, BOB-buslijn 3 Zone 5300 ;51,91920002;4,411046708
Kamerlingh Onneslaan;Buslijn 51, Buslijn 126, Buslijn 54, Buslijn 38 Zone 5319 ;51,91917222;4,410945556
Kamille;Buslijn 79 Zone 5326 ;51,86142792;4,372781751
Kamille;Buslijn 79 Zone 5326 ;51,86063868;4,372988271
Kanaalweg;Buslijn 31, Buslijn 37 Zone 5321 ;51,93691849;4,580777154
Kanaalweg;Buslijn 31, Buslijn 37 Zone 5321 ;51,93694475;4,580674888
Karvelsedijk;Buslijn 78 Zone 5326 ;51,86491111;4,366038914
Karvelsedijk;Buslijn 78, BOB-buslijn 7 Zone 5300 ;51,86516364;4,366134819
Kastanjelaan;Buslijn 143, Buslijn 145, Buslijn 245 Zone 5334 ;51,87529116;4,589825584
Kastanjelaan;Buslijn 143, Buslijn 145, Buslijn 245, BOB-buslijn 16 Zone 5300 ;51,8752078;4,589464007
Kastanjeplein;Buslijn 35 Zone 5310 ;51,95839923;4,467809636
Kastanjeplein;Buslijn 35, BOB-buslijn 10 Zone 5300 ;51,95857101;4,467937061
Kastanjeplein;Tramlijn 25 Zone 5310 ;51,95817636;4,468046988
Katendrechtse Hoofd;Buslijn 77 Zone 5314 ;51,90067126;4,476749722
Katendrechtse Lagedijk;Buslijn 44, Buslijn 46 Zone 5314 ;51,89035062;4,473079893
Katendrechtse Lagedijk;Buslijn 44, Buslijn 46, BOB-buslijn 7, BOB-buslijn 11 Zone 5300 ;51,89032015;4,472630168
Katendrechtsestraat;Buslijn 77 Zone 5314 ;51,90000565;4,479015407
Katendrechtsestraat;Buslijn 77 Zone 5314 ;51,89996711;4,479844415
Keenstraat;Buslijn 42 Zone 5315 ;51,92994031;4,418490522
Keenstraat;Buslijn 42 Zone 5315 ;51,93042191;4,418029386
Keizerstraat;Buslijn 32, Buslijn 48 Zone 5300 ;51,91880409;4,485235037
Keizerstraat;Buslijn 48, BOB-buslijn 5 Zone 5300 ;51,91809687;4,483272309
Keizerstraat;Tramlijn 24, Tramlijn 21 Zone 5300 Halte is rolstoeltoegankelijk.;51,91865113;4,484046124
Keizerstraat;Tramlijn 24, Tramlijn 21 Zone 5300 Halte is rolstoeltoegankelijk.;51,91860363;4,483712742
Keizerswaard;Buslijn 143, Buslijn 144 Zone 5324 ;51,88560042;4,548419307
Keizerswaard;Buslijn 145 Zone 5324 ;51,88675621;4,549153103
Keizerswaard;Buslijn 183, Buslijn 145 Zone 5324 ;51,88678431;4,549312365
Keizerswaard;Buslijn 70, Buslijn 76 Zone 5324 ;51,88678431;4,549312365
Keizerswaard;Buslijn 70, Buslijn 76 Zone 5324 ;51,88624517;4,549336934
Keizerswaard/Gr.v.Zoelenlaan;Buslijn 143, Buslijn 144, Buslijn 70, Buslijn 183 Zone 5324 ;51,88571667;4,549593715
Kerkhoflaan;Buslijn 39 Zone 5300 ;51,93719117;4,491787956
Kerkhoflaan;Buslijn 39 Zone 5300 ;51,93750283;4,492581578
Kerklaan;Buslijn 37 Zone 5322 ;51,92917183;4,592882326
Kerklaan;Buslijn 37, BOB-buslijn 4 Zone 5300 ;51,92981529;4,592332975
Kerkstraat;Buslijn 79 Zone 5316 ;51,86021956;4,390172141
Kerkstraat;Buslijn 79, BOB-buslijn 7 Zone 5300 ;51,86095277;4,387600747
Kerkwervesingel;Buslijn 67 Zone 5314 ;51,87794101;4,470122417
Kerkwervesingel;Buslijn 67 Zone 5314 ;51,87783271;4,470066532
Kerstendijk;Tramlijn 2 Zone 5324 ;51,88158953;4,544383718
Kerstendijk;Tramlijn 2 Zone 5324 ;51,88159654;4,544107625
Kesterenstraat;Buslijn 72 Zone 5314 ;51,89182044;4,461050107
Ketensedijk;BOB-buslijn 4 Zone 5300 ;51,91901863;4,57765329
Kievitlaan;Buslijn 37 Zone 5322 ;51,92708185;4,593529913
Kievitlaan;Buslijn 37 Zone 5322 ;51,9271015;4,593776728
Kievitslaan;Tramlijn 8 Zone 5300 ;51,90969132;4,471523892
Kievitslaan;Tramlijn 8 Zone 5300 ;51,90972987;4,471857378
Kievitsweg;BOB-buslijn 16 Zone 5300 ;51,88654473;4,581883822
Kilweg;Buslijn 182 Zone 5328 ;51,84299648;4,536297369
Kilweg;Buslijn 182 Zone 5328 ;51,84235826;4,536294916
Kiotoweg;Buslijn 42 Zone 5315 ;51,9431081;4,397887881
Kiotoweg;Buslijn 42 Zone 5315 ;51,94319797;4,397885901
Kipstraat;BOB-buslijn 4 Zone 5300 ;51,92411602;4,492237549
Kipstraat;Deze halte is tijdelijk komen te vervallen Zone 5300 ;51,92409827;4,492266978
Kipstraat;Deze halte is tijdelijk komen te vervallen Zone 5300 ;51,9241502;4,492004257
Klapwiek;Buslijn 36 Zone 5321 ;51,93090716;4,54392384
Klapwiek;Buslijn 36, BOB-buslijn 5 Zone 5300 ;51,93125767;4,543917259
Kleidijk;BOB-buslijn 7 Zone 5300 ;51,86308257;4,434012831
Klein Nieuwland;Buslijn 143, Buslijn 144, Buslijn 70, Buslijn 183 Zone 5324 ;51,88583278;4,544463992
Klein Nieuwland;Buslijn 143, Buslijn 144, Buslijn 70, Buslijn 183 Zone 5324 ;51,88595076;4,544621565
Kleiweg RET;Tramlijn 8 Zone 5310 Halte is rolstoeltoegankelijk.;51,94495563;4,46825946
Kleiweg RET;Tramlijn 8 Zone 5310 Halte is rolstoeltoegankelijk.;51,94496791;4,468681012
Kloosterzandestraat;Buslijn 67 Zone 5314 ;51,87333565;4,466280887
Kluyverweg;Buslijn 40 Zone 5426 ;51,98916815;4,374828893
Kluyverweg;Buslijn 40 Zone 5426 ;51,98875575;4,374954678
Koegelwieckplantsoen;Buslijn 170, Buslijn 173 Zone 5320 ;51,97998021;4,470002008
Koegelwieckplantsoen;Buslijn 170, Buslijn 173 Zone 5320 ;51,97998021;4,470002008
Koekoekslaan;Buslijn 51 Zone 5327 ;51,93469275;4,382833506
Koekoekslaan;Buslijn 51, Buslijn 121 Zone 5327 ;51,93477177;4,382613613
Koekoekstraat;Buslijn 97 Zone 5322 ;51,91588745;4,593000854
Koekoekstraat;Buslijn 98 Zone 5322 ;51,91573417;4,592930886
Koemarkt;Buslijn 126, Buslijn 51, Buslijn 54, BOB-buslijn 3 Zone 5300 ;51,91468628;4,403339333
Koemarkt;Buslijn 51, Buslijn 126, Buslijn 54, BOB-buslijn 2 Zone 5300 ;51,9149253;4,403973655
Koemarkt;Deze halte is tijdelijk komen te vervallen Zone 5319 ;51,91543426;4,402494435
Koemarkt;Deze halte is tijdelijk komen te vervallen Zone 5319 ;51,91478573;4,402334222
Koemarkt;Tramlijn 24, Tramlijn 21 Zone 5319 Halte is rolstoeltoegankelijk.;51,91535204;4,402336346
Koemarkt;Tramlijn 24, Tramlijn 21 Zone 5319 Halte is rolstoeltoegankelijk.;51,91568542;4,402430789
Koldingdreef;Buslijn 30, Buslijn 31 Zone 5321 ;51,94431185;4,562027362
Koldingdreef;Buslijn 30, Buslijn 31, BOB-buslijn 5 Zone 5300 ;51,94435066;4,562433896
Koninginnebrug;Buslijn 32, Buslijn 48 Zone 5300 ;51,91311834;4,496380893
Koninginnebrug;Buslijn 48 Zone 5300 ;51,91378532;4,497806616
Koninginnebrug;Buslijn 48 Zone 5300 ;51,91312583;4,497369095
Koninginnelaan;Buslijn 56 Zone 5329 ;51,92553405;4,352884754
Koninginnelaan;Buslijn 56 Zone 5329 ;51,925273;4,353864862
Koninginneweg;Buslijn 183, Buslijn 145 Zone 5324 ;51,89445542;4,549837742
Koninginneweg;Buslijn 183, Buslijn 145 Zone 5324 ;51,89442804;4,549780138
Koningshoek;Buslijn 126, Buslijn 226 Zone 5349 ;51,92830812;4,237388873
Koningshoek;Buslijn 126, Buslijn 226, BOB-buslijn 9 Zone 5300 ;51,92841653;4,237444258
Koningsplein;Buslijn 143, Buslijn 144, Buslijn 145, Buslijn 245 Zone 5334 ;51,87097013;4,60086535
Koningsplein;Buslijn 143, Buslijn 145, Buslijn 144, Buslijn 245 Zone 5334 ;51,87090673;4,600793854
Koopliedenweg;Buslijn 187 Zone 5328 ;51,85708228;4,55898154
Koopliedenweg;Buslijn 187, Buslijn 188 Zone 5328 ;51,85708228;4,55898154
Kootsekade;Buslijn 35, Buslijn 174 Zone 5310 ;51,94489507;4,48247106
Kootsekade;Buslijn 35, Buslijn 174, BOB-buslijn 10 Zone 5300 ;51,94509755;4,480750676
Kootsekade;Tramlijn 4 Zone 5310 ;51,9450511;4,482889719
Kootsekade;Tramlijn 4 Zone 5310 ;51,94527757;4,483117878
Kootsekade;Tramlijn 8 Zone 5310 ;51,94489507;4,48247106
Kootsekade;Tramlijn 8 Zone 5310 ;51,94509755;4,480750676
Kopenhagenlaan;BOB-buslijn 2 Zone 5300 ;51,93671986;4,355346587
Kopenhagenlaan;Buslijn 57 Zone 5327 ;51,9364874;4,354464842
Korenmolenweg;Buslijn 173 Zone 5330 ;52,01803055;4,533514361
Korenmolenweg;Buslijn 173, BOB-buslijn 17 Zone 5300 ;52,01749026;4,533378972
Korhoenstraat;Buslijn 126, Buslijn 226 Zone 5349 ;51,93166822;4,228054724
Korhoenstraat;Buslijn 126, Buslijn 226, BOB-buslijn 9 Zone 5300 ;51,93170546;4,228184633
Korperweg;Buslijn 68, Buslijn 69, Buslijn 72, Buslijn 71 Zone 5314 ;51,87661676;4,457180523
Korperweg;Buslijn 68, Buslijn 69, Buslijn 72, Buslijn 71 Zone 5314 ;51,87704171;4,456358452
Korte Boonestraat;Buslijn 126, Buslijn 226 Zone 5349 ;51,92300918;4,252658819
Korte Boonestraat;Buslijn 126, Buslijn 226, BOB-buslijn 9 Zone 5300 ;51,92345543;4,253258162
Korte Haven;Buslijn 51 Zone 5319 ;51,91700554;4,391616143
Korte Haven;Buslijn 51 Zone 5319 ;51,91708852;4,391861417
Kortenoord;Buslijn 72 Zone 5314 ;51,89688782;4,448305159
Kortenoord;Buslijn 72 Zone 5314 ;51,8969011;4,448842469
Krabbendijkestraat;Buslijn 67 Zone 5314 ;51,87082237;4,465591755
Krabbendijkestraat;Buslijn 67 Zone 5314 ;51,87191326;4,466005051
Kralingse Zoom;Buslijn 183, Buslijn 145, Buslijn 140, Buslijn 245 Zone 5311 ;51,92179796;4,532217824
Kralingse Zoom;Buslijn 36 Zone 5311 ;51,92180177;4,532741095
Kralingse Zoom;Metrolijn A/B/C Zone 5311 Dit metrostation is toegankelijk met een rolstoel.;51,92150506;4,533967864
Kralingse Zoom;Metrolijn A/B/C Zone 5311 Dit metrostation is toegankelijk met een rolstoel.;51,92150506;4,533967864
Kralingse Zoom;Metrolijn A/B/C Zone 5311 Dit metrostation is toegankelijk met een rolstoel.;51,92150506;4,533967864
Kreekhuizenlaan;Buslijn 143, Buslijn 144, Buslijn 183 Zone 5324 ;51,88414803;4,538932432
Kreekhuizenlaan;Buslijn 143, Buslijn 144, Buslijn 183 Zone 5324 ;51,88395929;4,538935991
Kreekhuizenlaan;Buslijn 70 Zone 5324 ;51,88433378;4,537273056
Kreekhuizenlaan;Buslijn 70 Zone 5324 ;51,88392446;4,537847268
Kreekhuizenlaan;Buslijn 76 Zone 5324 ;51,88304278;4,538982324
Kreekhuizenlaan;Buslijn 76 Zone 5324 ;51,88277546;4,539306908
Kreekhuizenlaan;Tramlijn 2, Tramlijn 20 Zone 5324 Halte is rolstoeltoegankelijk.;51,88243372;4,5392843
Kreekhuizenlaan;Tramlijn 2, Tramlijn 20 Zone 5314 Halte is rolstoeltoegankelijk.;51,88280116;4,539132127
Krimpen Busstation;BOB-buslijn 4 Zone 5300 ;51,91278809;4,590599323
Krimpen Busstation;Buslijn 96 Zone 5322 ;51,91278809;4,590599323
Krimpen Busstation;Buslijn 98 Zone 5322 ;51,91278809;4,590599323
